"","R","G","B","x","y","type","imname","zoiCx","zoiCy"
"396",250,252,142,2081.94252873563,2229.58620689655,"Y","104",1667,2302
"397",82,135,55,2640,2529.02298850575,"G","105",3040,2075
"398",92,137,36,2764.13793103448,2532.47126436782,"G","105",3040,2075
"399",94,129,37,3014.71264367816,2522.12643678161,"G","105",3040,2075
"400",107,147,50,3190.57471264368,2525.57471264368,"G","105",3040,2075
"401",184,214,124,3311.26436781609,2520.97701149425,"G","105",3040,2075
"402",139,185,63,3318.16091954023,2512.93103448276,"G","105",3040,2075
"403",79,121,35,2896.32183908046,2508.33333333333,"G","105",3040,2075
"404",79,123,48,2713.5632183908,2502.58620689655,"G","105",3040,2075
"405",90,127,57,2665.28735632184,2465.80459770115,"G","105",3040,2075
"406",50,83,4,2876.7816091954,2447.41379310345,"G","105",3040,2075
"407",78,116,39,3206.66666666667,2464.65517241379,"G","105",3040,2075
"408",176,201,117,3354.94252873563,2442.81609195402,"G","105",3040,2075
"409",197,233,143,3269.88505747126,2425.57471264368,"G","105",3040,2075
"410",95,134,53,3014.71264367816,2411.7816091954,"G","105",3040,2075
"411",173,206,159,3097.47126436782,2386.49425287356,"G","105",3040,2075
"412",160,206,72,3322.75862068965,2407.18390804598,"G","105",3040,2075
"413",125,162,48,2991.72413793103,2378.44827586207,"G","105",3040,2075
"414",20,59,0,2989.42528735632,2341.66666666667,"G","105",3040,2075
"415",130,173,65,3323.90804597701,2343.96551724138,"G","105",3040,2075
"416",181,205,169,2940,2266.95402298851,"G","105",3040,2075
"417",133,168,64,3095.1724137931,2220.97701149425,"G","105",3040,2075
"418",77,122,39,3245.74712643678,2211.7816091954,"G","105",3040,2075
"419",99,154,8,3036.55172413793,2227.87356321839,"G","105",3040,2075
"420",93,103,30,2913.5632183908,2191.09195402299,"G","105",3040,2075
"421",92,132,17,2943.44827586207,2158.90804597701,"G","105",3040,2075
"422",58,104,5,3227.35632183908,2120.97701149425,"G","105",3040,2075
"423",139,165,78,2872.18390804598,2112.93103448276,"G","105",3040,2075
"424",79,111,28,2874.48275862069,2064.65517241379,"G","105",3040,2075
"425",77,123,25,3166.4367816092,2041.66666666667,"G","105",3040,2075
"426",115,166,47,3058.3908045977,2016.37931034483,"G","105",3040,2075
"427",169,207,85,2903.2183908046,2076.14942528736,"G","105",3040,2075
"428",148,187,120,2749.19540229885,2140.51724137931,"G","105",3040,2075
"429",97,148,27,2803.2183908046,2219.8275862069,"G","105",3040,2075
"430",122,166,68,2845.74712643678,2192.24137931035,"G","105",3040,2075
"431",107,145,72,2653.79310344828,2125.57471264368,"G","105",3040,2075
"432",101,147,48,2796.32183908046,2088.79310344828,"G","105",3040,2075
"433",80,140,54,2630.80459770115,2092.24137931035,"G","105",3040,2075
"434",114,147,42,2690.57471264368,1903.73563218391,"G","105",3040,2075
"435",141,173,50,2837.70114942529,1888.79310344828,"G","105",3040,2075
"436",117,153,65,2743.44827586207,1923.27586206897,"G","105",3040,2075
"437",99,135,45,2803.2183908046,1800.28735632184,"G","105",3040,2075
"438",88,120,35,2957.24137931034,1862.35632183908,"G","105",3040,2075
"439",104,152,53,2879.08045977011,1842.81609195402,"G","105",3040,2075
"440",71,116,13,3083.67816091954,1773.85057471264,"G","105",3040,2075
"441",147,184,106,3099.77011494253,1861.20689655172,"G","105",3040,2075
"442",68,102,28,3136.55172413793,1792.24137931034,"G","105",3040,2075
"443",80,126,36,3161.83908045977,1727.87356321839,"G","105",3040,2075
"444",84,128,33,2923.90804597701,1765.80459770115,"G","105",3040,2075
"445",246,255,203,2898.62068965517,1740.51724137931,"G","105",3040,2075
"446",114,161,49,2846.89655172414,1722.12643678161,"G","105",3040,2075
"447",24,65,0,2589.42528735632,1760.05747126437,"G","105",3040,2075
"448",155,195,70,2649.19540229885,1708.33333333333,"G","105",3040,2075
"449",85,127,17,2802.06896551724,1586.49425287356,"G","105",3040,2075
"450",66,119,13,2879.08045977011,1723.27586206897,"G","105",3040,2075
"451",158,189,121,2806.66666666667,1797.98850574713,"G","105",3040,2075
"452",115,134,53,3182.52873563218,2170.40229885057,"G","105",3040,2075
"453",136,179,74,3469.88505747126,2302.58620689655,"G","105",3040,2075
"454",170,205,139,3489.42528735632,2311.7816091954,"G","105",3040,2075
"455",122,162,48,3400.91954022989,2384.19540229885,"G","105",3040,2075
"456",82,134,8,3440,2292.24137931034,"G","105",3040,2075
"457",81,115,21,3422.75862068966,2209.48275862069,"G","105",3040,2075
"458",120,167,61,3392.87356321839,2110.63218390805,"G","105",3040,2075
"459",154,181,76,3420.45977011494,2077.29885057471,"G","105",3040,2075
"460",211,234,152,3398.62068965517,2065.80459770115,"G","105",3040,2075
"461",247,248,234,3357.24137931034,1832.47126436782,"W","105",3040,2075
"462",249,252,231,3350.34482758621,1822.12643678161,"W","105",3040,2075
"463",241,242,224,3466.4367816092,1734.77011494253,"W","105",3040,2075
"464",254,254,242,3471.03448275862,1742.81609195402,"W","105",3040,2075
"465",255,255,255,3460.68965517241,1743.96551724138,"W","105",3040,2075
"466",242,245,228,3472.18390804598,1738.2183908046,"W","105",3040,2075
"467",154,173,117,1080.31034482759,2931.32183908046,"G","106",1401,2475
"468",157,177,108,1179.16091954023,2918.67816091954,"G","106",1401,2475
"469",149,165,100,1282.6091954023,2885.34482758621,"G","106",1401,2475
"470",163,187,109,1053.87356321839,2807.18390804598,"G","106",1401,2475
"471",150,163,91,1163.06896551724,2741.66666666667,"G","106",1401,2475
"472",155,179,95,1441.22988505747,2730.1724137931,"G","106",1401,2475
"473",128,158,72,1204.44827586207,2686.49425287356,"G","106",1401,2475
"474",111,152,56,1181.45977011494,2588.79310344828,"G","106",1401,2475
"475",124,160,64,1390.65517241379,2579.59770114943,"G","106",1401,2475
"476",107,155,43,1141.22988505747,2540.51724137931,"G","106",1401,2475
"477",117,163,41,1536.63218390805,2494.54022988506,"G","106",1401,2475
"478",132,149,95,1680.31034482759,2469.25287356322,"G","106",1401,2475
"479",121,166,61,1350.42528735632,2471.55172413793,"G","106",1401,2475
"480",128,179,52,1435.48275862069,2418.67816091954,"G","106",1401,2475
"481",189,222,118,1632.03448275862,2348.5632183908,"G","106",1401,2475
"482",114,153,62,1229.73563218391,2386.49425287356,"G","106",1401,2475
"483",109,160,41,1267.66666666667,2337.06896551724,"G","106",1401,2475
"484",151,181,93,1634.33333333333,2325.57471264368,"G","106",1401,2475
"485",151,181,93,1588.35632183908,2310.63218390805,"G","106",1401,2475
"486",99,148,33,1266.51724137931,2317.52873563218,"G","106",1401,2475
"487",147,188,82,1618.24137931034,2276.14942528736,"G","106",1401,2475
"488",183,210,129,1659.62068965517,2224.42528735632,"G","106",1401,2475
"489",168,176,135,1261.91954022988,2263.50574712644,"G","106",1401,2475
"490",137,173,73,1169.96551724138,2262.35632183908,"G","106",1401,2475
"491",127,181,97,1458.47126436782,2199.13793103448,"G","106",1401,2475
"492",136,183,79,1634.33333333333,2148.5632183908,"G","106",1401,2475
"493",65,115,18,1652.72413793103,2117.52873563218,"G","106",1401,2475
"494",159,205,106,1706.74712643678,2278.44827586207,"G","106",1401,2475
"495",139,189,56,1701,2378.44827586207,"G","106",1401,2475
"496",126,160,73,1675.71264367816,2620.97701149425,"G","106",1401,2475
"497",159,197,110,1692.95402298851,2710.63218390805,"G","106",1401,2475
"498",144,175,81,1727.4367816092,2858.90804597701,"G","106",1401,2475
"499",161,175,122,1518.24137931034,2906.03448275862,"G","106",1401,2475
"500",140,167,98,1764.2183908046,2849.71264367816,"G","106",1401,2475
"501",150,188,103,1858.47126436782,2910.63218390805,"G","106",1401,2475
"502",160,189,123,1513.64367816092,2729.02298850575,"G","106",1401,2475
"503",147,166,100,1380.31034482759,2703.73563218391,"G","106",1401,2475
"504",149,193,108,1237.7816091954,2541.66666666667,"G","106",1401,2475
"505",132,169,73,1360.77011494253,2701.4367816092,"G","106",1401,2475
"506",147,161,108,1286.05747126437,2772.70114942529,"G","106",1401,2475
"507",161,204,114,1106.74712643678,2401.4367816092,"G","106",1401,2475
"508",102,147,56,1014.79310344828,2271.55172413793,"G","106",1401,2475
"509",127,172,77,1010.19540229885,2222.12643678161,"G","106",1401,2475
"510",149,185,141,1013.64367816092,2166.95402298851,"G","106",1401,2475
"511",144,187,95,1076.86206896552,2094.54022988506,"G","106",1401,2475
"512",114,166,40,1058.47126436782,2070.40229885057,"G","106",1401,2475
"513",133,180,100,1006.74712643678,2037.06896551724,"G","106",1401,2475
"514",169,207,96,1098.70114942529,2016.37931034483,"G","106",1401,2475
"515",93,142,27,1113.64367816092,2006.03448275862,"G","106",1401,2475
"516",84,131,27,460.252873563218,2055.2183908046,"G","10",866,1592
"517",84,124,10,652.206896551724,2050.62068965517,"G","10",866,1592
"518",177,210,105,809.67816091954,2050.62068965517,"G","10",866,1592
"519",141,195,83,963.701149425287,2043.72413793103,"G","10",866,1592
"520",125,169,71,1085.54022988506,2029.93103448276,"G","10",866,1592
"521",70,114,16,1233.81609195402,2023.03448275862,"G","10",866,1592
"522",74,124,35,1280.94252873563,2002.34482758621,"G","10",866,1592
"523",102,148,60,1087.83908045977,2000.04597701149,"G","10",866,1592
"524",134,177,69,779.793103448276,2010.3908045977,"G","10",866,1592
"525",98,158,36,710.827586206897,2000.04597701149,"G","10",866,1592
"526",72,127,10,693.586206896552,1978.20689655172,"G","10",866,1592
"527",135,186,109,739.563218390805,1954.06896551724,"G","10",866,1592
"528",51,94,4,755.655172413793,1923.03448275862,"G","10",866,1592
"529",80,130,41,741.862068965517,1886.25287356322,"G","10",866,1592
"530",75,119,32,708.528735632184,1850.62068965517,"G","10",866,1592
"531",103,156,38,680.942528735632,1821.88505747126,"G","10",866,1592
"532",86,145,17,621.172413793103,1780.50574712644,"G","10",866,1592
"533",44,75,15,610.827586206897,1729.93103448276,"G","10",866,1592
"534",131,177,87,683.241379310345,1672.45977011494,"G","10",866,1592
"535",93,134,40,778.64367816092,1639.12643678161,"G","10",866,1592
"536",59,91,16,905.080459770115,1588.55172413793,"G","10",866,1592
"537",108,163,35,1117.72413793103,1566.71264367816,"G","10",866,1592
"538",120,167,51,1228.06896551724,1464.41379310345,"G","10",866,1592
"539",118,163,58,1105.08045977011,1455.2183908046,"G","10",866,1592
"540",67,113,14,731.51724137931,1504.64367816092,"G","10",866,1592
"541",71,114,35,694.735632183908,1494.29885057471,"G","10",866,1592
"542",164,187,45,641.862068965517,1480.50574712644,"G","10",866,1592
"543",79,120,18,631.51724137931,1459.81609195402,"G","10",866,1592
"544",117,145,45,607.379310344828,1414.98850574713,"G","10",866,1592
"545",76,129,21,641.862068965517,1387.40229885057,"G","10",866,1592
"546",166,187,70,684.390804597701,1419.58620689655,"G","10",866,1592
"547",53,81,0,684.390804597701,1428.7816091954,"G","10",866,1592
"548",59,77,0,697.034482758621,1403.49425287356,"G","10",866,1592
"549",112,146,33,717.724137931034,1365.5632183908,"G","10",866,1592
"550",129,137,25,726.919540229885,1333.37931034483,"G","10",866,1592
"551",115,135,12,738.413793103448,1293.14942528736,"G","10",866,1592
"552",96,116,5,759.103448275862,1241.42528735632,"G","10",866,1592
"553",119,147,44,836.114942528736,1186.25287356322,"G","10",866,1592
"554",47,97,38,823.471264367816,1141.42528735632,"G","10",866,1592
"555",72,121,29,866,1135.67816091954,"G","10",866,1592
"556",39,80,4,939.563218390805,1135.67816091954,"G","10",866,1592
"557",7,42,0,1000.48275862069,1132.22988505747,"G","10",866,1592
"558",77,124,44,1068.29885057471,1166.71264367816,"G","10",866,1592
"559",116,169,81,1178.64367816092,1362.11494252874,"G","10",866,1592
"560",53,110,13,1224.62068965517,1396.59770114943,"G","10",866,1592
"561",56,96,8,1272.89655172414,1292,"G","10",866,1592
"562",67,123,26,1093.58620689655,1232.22988505747,"G","10",866,1592
"563",47,89,3,1093.58620689655,1158.66666666667,"G","10",866,1592
"564",66,109,37,1213.12643678161,1149.47126436782,"G","10",866,1592
"565",131,180,99,1251.05747126437,1209.24137931034,"G","10",866,1592
"566",105,157,72,1268.29885057471,1324.18390804598,"G","10",866,1592
"567",120,168,66,1309.67816091954,1544.87356321839,"G","10",866,1592
"568",171,209,100,1314.27586206897,1696.59770114943,"G","10",866,1592
"569",89,132,60,1279.79310344828,1793.14942528736,"G","10",866,1592
"570",164,220,67,1214.27586206897,1785.10344827586,"G","10",866,1592
"571",122,149,94,1195.88505747126,1755.2183908046,"G","10",866,1592
"572",57,101,6,1213.12643678161,1748.32183908046,"G","10",866,1592
"573",132,182,69,1223.47126436782,1748.32183908046,"G","10",866,1592
"574",241,248,232,513.126436781609,1746.02298850575,"W","10",866,1592
"575",243,247,232,495.885057471264,1732.22988505747,"W","10",866,1592
"577",207,217,180,466,1721.88505747126,"W","10",866,1592
"578",220,229,208,461.402298850575,1703.49425287356,"W","10",866,1592
"579",249,254,200,486.689655172414,1711.54022988506,"W","10",866,1592
"580",238,243,239,495.885057471264,1712.68965517241,"W","10",866,1592
"581",251,255,255,544.16091954023,1747.1724137931,"W","10",866,1592
"582",216,222,0,590.137931034483,1960.96551724138,"Y","10",866,1592
"583",224,224,6,587.83908045977,1959.81609195402,"Y","10",866,1592
"584",221,223,15,591.287356321839,1956.36781609195,"Y","10",866,1592
"585",232,255,113,547.609195402299,1826.48275862069,"Y","10",866,1592
"586",233,252,126,552.206896551724,1833.37931034483,"Y","10",866,1592
"587",227,245,71,838.413793103448,1736.8275862069,"Y","10",866,1592
"588",228,231,18,851.057471264368,1739.12643678161,"Y","10",866,1592
"589",225,236,36,845.310344827586,1740.27586206897,"Y","10",866,1592
"590",231,245,61,840.712643678161,1734.52873563218,"Y","10",866,1592
"591",252,255,69,841.862068965517,1729.93103448276,"Y","10",866,1592
"592",231,232,40,854.505747126437,1740.27586206897,"Y","10",866,1592
"593",235,243,44,934.965517241379,1749.47126436782,"Y","10",866,1592
"594",242,253,73,946.459770114942,1739.12643678161,"Y","10",866,1592
"595",237,249,51,954.505747126437,1739.12643678161,"Y","10",866,1592
"596",240,253,49,955.655172413793,1741.42528735632,"Y","10",866,1592
"597",230,246,25,955.655172413793,1751.77011494253,"Y","10",866,1592
"598",236,244,37,949.908045977012,1728.7816091954,"Y","10",866,1592
"599",239,238,34,952.206896551724,1725.33333333333,"Y","10",866,1592
"600",239,254,77,938.413793103448,1724.18390804598,"Y","10",866,1592
"601",243,255,107,928.068965517241,1726.48275862069,"Y","10",866,1592
"602",239,255,70,941.862068965517,1718.4367816092,"Y","10",866,1592
"603",243,255,112,966,1723.03448275862,"Y","10",866,1592
"604",232,253,86,970.597701149425,1726.48275862069,"Y","10",866,1592
"605",237,255,78,1045.31034482759,1879.35632183908,"Y","10",866,1592
"606",239,252,58,1039.5632183908,1858.66666666667,"Y","10",866,1592
"607",236,254,92,1031.51724137931,1863.26436781609,"Y","10",866,1592
"608",244,255,68,1043.01149425287,1866.71264367816,"Y","10",866,1592
"609",232,253,60,1051.05747126437,1869.01149425287,"Y","10",866,1592
"610",236,255,51,1052.20689655172,1877.05747126437,"Y","10",866,1592
"611",251,255,66,1052.20689655172,1859.81609195402,"Y","10",866,1592
"612",245,255,45,1049.90804597701,1856.36781609195,"Y","10",866,1592
"613",242,251,80,1236.11494252874,1882.80459770115,"Y","10",866,1592
"614",237,240,49,1240.71264367816,1880.50574712644,"Y","10",866,1592
"615",239,250,96,752.206896551724,1192,"Y","10",866,1592
"616",250,254,157,738.413793103448,1193.14942528736,"Y","10",866,1592
"617",248,254,156,733.816091954023,1201.19540229885,"Y","10",866,1592
"618",252,255,161,741.862068965517,1193.14942528736,"Y","10",866,1592
"619",234,251,97,728.068965517241,1190.85057471264,"Y","10",866,1592
"620",239,254,91,729.218390804598,1186.25287356322,"Y","10",866,1592
"621",229,230,6,725.770114942529,1157.51724137931,"Y","10",866,1592
"622",232,234,11,734.965517241379,1159.81609195402,"Y","10",866,1592
"623",232,228,32,744.16091954023,1166.71264367816,"Y","10",866,1592
"624",231,230,26,741.862068965517,1173.6091954023,"Y","10",866,1592
"625",235,237,32,734.965517241379,1166.71264367816,"Y","10",866,1592
"626",231,236,12,725.770114942529,1162.11494252874,"Y","10",866,1592
"627",216,216,6,725.770114942529,1175.90804597701,"Y","10",866,1592
"628",149,197,62,1785.49425287356,2039.81609195402,"G","111",2174,1572
"629",95,139,41,1916.52873563218,2028.32183908046,"G","111",2174,1572
"630",111,138,23,2102.73563218391,2019.12643678161,"G","111",2174,1572
"631",142,183,81,2077.44827586207,2004.18390804598,"G","111",2174,1572
"632",120,171,42,1775.14942528736,2005.33333333333,"G","111",2174,1572
"633",128,178,67,2042.96551724138,1989.24137931034,"G","111",2174,1572
"634",150,202,102,1809.63218390805,1951.31034482759,"G","111",2174,1572
"635",28,60,0,2070.55172413793,1934.06896551724,"G","111",2174,1572
"636",132,180,60,2057.90804597701,1919.12643678161,"G","111",2174,1572
"637",134,178,80,1818.8275862069,1885.79310344828,"G","111",2174,1572
"638",135,186,83,1936.06896551724,1849.01149425287,"G","111",2174,1572
"639",51,93,11,2029.1724137931,1842.11494252874,"G","111",2174,1572
"640",116,169,25,1801.58620689655,1799.58620689655,"G","111",2174,1572
"641",71,110,1,1911.93103448276,1753.6091954023,"G","111",2174,1572
